Hora;Satelites;Latitud;Longitud;Velocidad_GPS;Velocidad_Moto;Altitud;Accel_X;Accel_Y;RPM;TPS;Temperatura_Motor;Carga_Motor;Calidad;Bateria;Distancia;Pulsador;Distancia_Parcial;Promedio_Velocidad;Promedio_Aceleracion;Consumo_L_H;Consumo_Acumulado_L;KmL_Instantaneo;KmL_Promedio;Pulso_Iny_Acumulado
11:2:5;9;6.380601;-75.470427;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.045;0.00;0.0000;0.00;0.00;0
11:2:5;9;6.380601;-75.470426;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.046;0.00;0.0000;0.00;0.00;0
11:2:5;9;6.380601;-75.470426;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.047;0.00;0.0000;0.00;0.00;0
11:2:5;9;6.380601;-75.470426;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.048;0.00;0.0000;0.00;0.00;0
11:2:5;9;6.380601;-75.470426;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.049;0.00;0.0000;0.00;0.00;0
11:2:5;9;6.380601;-75.470426;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.050;0.00;0.0000;0.00;0.00;0
11:2:5;9;6.380600;-75.470426;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.051;0.00;0.0000;0.00;0.00;0
11:2:5;9;6.380600;-75.470426;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.052;0.00;0.0000;0.00;0.00;0
11:2:5;9;6.380600;-75.470426;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.053;0.00;0.0000;0.00;0.00;0
11:2:5;9;6.380600;-75.470425;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.054;0.00;0.0000;0.00;0.00;0
11:2:6;9;6.380600;-75.470425;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.055;0.00;0.0000;0.00;0.00;0
11:2:6;9;6.380600;-75.470425;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.056;0.00;0.0000;0.00;0.00;0
11:2:6;9;6.380600;-75.470425;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.057;0.00;0.0000;0.00;0.00;0
11:2:6;9;6.380599;-75.470425;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.058;0.00;0.0000;0.00;0.00;0
11:2:6;9;6.380599;-75.470425;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.059;0.00;0.0000;0.00;0.00;0
11:2:6;9;6.380599;-75.470425;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.060;0.00;0.0000;0.00;0.00;0
11:2:6;9;6.380599;-75.470425;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.060;0.00;0.0000;0.00;0.00;0
11:2:6;9;6.380599;-75.470425;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.061;0.00;0.0000;0.00;0.00;0
11:2:6;9;6.380599;-75.470425;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.062;0.00;0.0000;0.00;0.00;0
11:2:6;9;6.380599;-75.470425;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.063;0.00;0.0000;0.00;0.00;0
11:2:7;9;6.380599;-75.470425;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.064;0.00;0.0000;0.00;0.00;0
11:2:7;9;6.380599;-75.470425;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.065;0.00;0.0000;0.00;0.00;0
11:2:7;9;6.380599;-75.470425;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.065;0.00;0.0000;0.00;0.00;0
11:2:7;9;6.380599;-75.470424;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.066;0.00;0.0000;0.00;0.00;0
11:2:7;9;6.380598;-75.470424;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.067;0.00;0.0000;0.00;0.00;0
11:2:7;9;6.380598;-75.470424;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.068;0.00;0.0000;0.00;0.00;0
11:2:7;9;6.380598;-75.470424;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.069;0.00;0.0000;0.00;0.00;0
11:2:7;9;6.380598;-75.470424;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.069;0.00;0.0000;0.00;0.00;0
11:2:7;9;6.380598;-75.470424;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.070;0.00;0.0000;0.00;0.00;0
11:2:7;9;6.380598;-75.470424;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.071;0.00;0.0000;0.00;0.00;0
11:2:8;9;6.380598;-75.470424;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.072;0.00;0.0000;0.00;0.00;0
11:2:8;9;6.380597;-75.470424;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.072;0.00;0.0000;0.00;0.00;0
11:2:8;9;6.380597;-75.470424;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.073;0.00;0.0000;0.00;0.00;0
11:2:8;9;6.380597;-75.470424;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.074;0.00;0.0000;0.00;0.00;0
11:2:8;9;6.380597;-75.470424;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.075;0.00;0.0000;0.00;0.00;0
11:2:8;9;6.380597;-75.470423;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.075;0.00;0.0000;0.00;0.00;0
11:2:8;9;6.380597;-75.470423;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.076;0.00;0.0000;0.00;0.00;0
11:2:8;9;6.380597;-75.470423;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.077;0.00;0.0000;0.00;0.00;0
11:2:8;9;6.380597;-75.470423;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.077;0.00;0.0000;0.00;0.00;0
11:2:8;9;6.380597;-75.470423;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.078;0.00;0.0000;0.00;0.00;0
11:2:9;9;6.380596;-75.470423;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.079;0.00;0.0000;0.00;0.00;0
11:2:9;9;6.380596;-75.470423;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.079;0.00;0.0000;0.00;0.00;0
11:2:9;9;6.380596;-75.470423;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.080;0.00;0.0000;0.00;0.00;0
11:2:9;9;6.380596;-75.470423;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.081;0.00;0.0000;0.00;0.00;0
11:2:9;9;6.380596;-75.470423;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.081;0.00;0.0000;0.00;0.00;0
11:2:9;9;6.380596;-75.470423;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.082;0.00;0.0000;0.00;0.00;0
11:2:9;9;6.380596;-75.470423;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.082;0.00;0.0000;0.00;0.00;0
11:2:9;9;6.380596;-75.470423;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.083;0.00;0.0000;0.00;0.00;0
11:2:9;9;6.380596;-75.470423;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.084;0.00;0.0000;0.00;0.00;0
11:2:9;9;6.380596;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.084;0.00;0.0000;0.00;0.00;0
11:2:10;9;6.380596;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.085;0.00;0.0000;0.00;0.00;0
11:2:10;9;6.380596;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.085;0.00;0.0000;0.00;0.00;0
11:2:10;9;6.380595;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.086;0.00;0.0000;0.00;0.00;0
11:2:10;9;6.380595;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.087;0.00;0.0000;0.00;0.00;0
11:2:10;9;6.380595;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.087;0.00;0.0000;0.00;0.00;0
11:2:10;9;6.380595;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.088;0.00;0.0000;0.00;0.00;0
11:2:10;9;6.380595;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.088;0.00;0.0000;0.00;0.00;0
11:2:10;9;6.380595;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.089;0.00;0.0000;0.00;0.00;0
11:2:10;9;6.380595;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.089;0.00;0.0000;0.00;0.00;0
11:2:11;9;6.380595;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.090;0.00;0.0000;0.00;0.00;0
11:2:11;9;6.380595;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.091;0.00;0.0000;0.00;0.00;0
11:2:11;9;6.380595;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.091;0.00;0.0000;0.00;0.00;0
11:2:11;9;6.380595;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.092;0.00;0.0000;0.00;0.00;0
11:2:11;9;6.380595;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.092;0.00;0.0000;0.00;0.00;0
11:2:11;9;6.380595;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.093;0.00;0.0000;0.00;0.00;0
11:2:11;9;6.380595;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.093;0.00;0.0000;0.00;0.00;0
11:2:11;9;6.380594;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.094;0.00;0.0000;0.00;0.00;0
11:2:11;9;6.380595;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.094;0.00;0.0000;0.00;0.00;0
11:2:11;9;6.380594;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.095;0.00;0.0000;0.00;0.00;0
11:2:11;9;6.380594;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.095;0.00;0.0000;0.00;0.00;0
11:2:12;9;6.380594;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.096;0.00;0.0000;0.00;0.00;0
11:2:12;9;6.380594;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.096;0.00;0.0000;0.00;0.00;0
11:2:12;9;6.380594;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.097;0.00;0.0000;0.00;0.00;0
11:2:12;9;6.380594;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.097;0.00;0.0000;0.00;0.00;0
11:2:12;9;6.380594;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.098;0.00;0.0000;0.00;0.00;0
11:2:12;9;6.380594;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.098;0.00;0.0000;0.00;0.00;0
11:2:12;9;6.380594;-75.470422;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.098;0.00;0.0000;0.00;0.00;0
11:2:12;9;6.380594;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.099;0.00;0.0000;0.00;0.00;0
11:2:12;9;6.380594;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.099;0.00;0.0000;0.00;0.00;0
11:2:13;9;6.380594;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.100;0.00;0.0000;0.00;0.00;0
11:2:13;9;6.380594;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.100;0.00;0.0000;0.00;0.00;0
11:2:13;9;6.380594;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.101;0.00;0.0000;0.00;0.00;0
11:2:13;9;6.380594;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.101;0.00;0.0000;0.00;0.00;0
11:2:13;9;6.380594;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.102;0.00;0.0000;0.00;0.00;0
11:2:13;9;6.380594;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.102;0.00;0.0000;0.00;0.00;0
11:2:13;9;6.380594;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.102;0.00;0.0000;0.00;0.00;0
11:2:13;9;6.380594;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.103;0.00;0.0000;0.00;0.00;0
11:2:13;9;6.380594;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.103;0.00;0.0000;0.00;0.00;0
11:2:13;9;6.380594;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.104;0.00;0.0000;0.00;0.00;0
11:2:14;9;6.380594;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.104;0.00;0.0000;0.00;0.00;0
11:2:14;9;6.380594;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.105;0.00;0.0000;0.00;0.00;0
11:2:14;9;6.380594;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.105;0.00;0.0000;0.00;0.00;0
11:2:14;9;6.380594;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.105;0.00;0.0000;0.00;0.00;0
11:2:14;9;6.380594;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.106;0.00;0.0000;0.00;0.00;0
11:2:14;9;6.380595;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.106;0.00;0.0000;0.00;0.00;0
11:2:14;9;6.380595;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.107;0.00;0.0000;0.00;0.00;0
11:2:14;9;6.380595;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.107;0.00;0.0000;0.00;0.00;0
11:2:14;9;6.380595;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.107;0.00;0.0000;0.00;0.00;0
11:2:14;9;6.380595;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.108;0.00;0.0000;0.00;0.00;0
11:2:15;9;6.380595;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.108;0.00;0.0000;0.00;0.00;0
11:2:15;9;6.380595;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.108;0.00;0.0000;0.00;0.00;0
11:2:15;9;6.380595;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.109;0.00;0.0000;0.00;0.00;0
11:2:15;9;6.380595;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.109;0.00;0.0000;0.00;0.00;0
11:2:15;9;6.380595;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.110;0.00;0.0000;0.00;0.00;0
11:2:15;9;6.380595;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.110;0.00;0.0000;0.00;0.00;0
11:2:15;9;6.380595;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.110;0.00;0.0000;0.00;0.00;0
11:2:15;9;6.380595;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.111;0.00;0.0000;0.00;0.00;0
11:2:15;9;6.380596;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.111;0.00;0.0000;0.00;0.00;0
11:2:15;9;6.380596;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.111;0.00;0.0000;0.00;0.00;0
11:2:16;9;6.380596;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.112;0.00;0.0000;0.00;0.00;0
11:2:16;9;6.380596;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.112;0.00;0.0000;0.00;0.00;0
11:2:16;9;6.380596;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.112;0.00;0.0000;0.00;0.00;0
11:2:16;9;6.380596;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.113;0.00;0.0000;0.00;0.00;0
11:2:16;9;6.380596;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.113;0.00;0.0000;0.00;0.00;0
11:2:16;9;6.380596;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.113;0.00;0.0000;0.00;0.00;0
11:2:16;9;6.380596;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.114;0.00;0.0000;0.00;0.00;0
11:2:16;9;6.380596;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.114;0.00;0.0000;0.00;0.00;0
11:2:16;9;6.380596;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.114;0.00;0.0000;0.00;0.00;0
11:2:16;9;6.380596;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.115;0.00;0.0000;0.00;0.00;0
11:2:17;9;6.380596;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.115;0.00;0.0000;0.00;0.00;0
11:2:17;9;6.380596;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.115;0.00;0.0000;0.00;0.00;0
11:2:17;9;6.380596;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.78;100;0.00;0;0.00;0.00;0.116;0.00;0.0000;0.00;0.00;0
11:2:17;8;6.380596;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.79;100;0.00;0;0.00;0.00;0.116;0.00;0.0000;0.00;0.00;0
11:2:17;8;6.380595;-75.470421;0.00;0;1416;0.200;0.000;0;0;0;0;1.79;100;0.00;0;0.00;0.00;0.116;0.00;0.0000;0.00;0.00;0
11:2:17;8;6.380596;-75.470421;0.00;0;1416;0.170;-1.060;0;0;0;0;1.79;100;0.00;0;0.00;0.00;0.117;0.00;0.0000;0.00;0.00;0
11:2:17;8;6.380596;-75.470421;0.00;0;1416;-0.080;0.870;0;0;0;0;1.79;100;0.00;0;0.00;0.00;0.116;0.00;0.0000;0.00;0.00;0
11:2:17;8;6.380596;-75.470421;0.00;0;1416;-0.080;0.870;0;0;0;0;1.79;100;0.00;0;0.00;0.00;0.115;0.00;0.0000;0.00;0.00;0
11:2:17;8;6.380596;-75.470421;0.00;0;1416;-0.080;0.870;0;0;0;0;1.79;100;0.00;0;0.00;0.00;0.114;0.00;0.0000;0.00;0.00;0
11:2:17;8;6.380595;-75.470421;0.00;0;1416;0.230;0.000;0;0;0;0;1.79;100;0.00;0;0.00;0.00;0.115;0.00;0.0000;0.00;0.00;0
11:2:18;8;6.380595;-75.470421;1.11;0;1416;0.100;-0.430;0;0;0;0;1.79;100;0.03;0;0.03;0.00;0.115;0.00;0.0000;0.00;0.00;0
11:2:18;8;6.380595;-75.470421;1.28;0;1416;0.270;-0.130;0;0;0;0;1.79;100;0.06;0;0.06;0.01;0.115;0.00;0.0000;0.00;0.00;0
11:2:18;8;6.380595;-75.470422;1.98;0;1416;0.050;0.050;0;0;0;0;1.79;100;0.10;0;0.10;0.02;0.115;0.00;0.0000;0.00;0.00;0
11:2:18;9;6.380595;-75.470422;0.83;0;1416;-0.210;0.000;0;0;0;0;1.78;100;0.14;0;0.14;0.02;0.114;0.00;0.0000;0.00;0.00;0
11:2:18;8;6.380595;-75.470422;1.63;0;1416;0.080;-0.120;0;0;0;0;1.79;100;0.18;0;0.18;0.02;0.114;0.00;0.0000;0.00;0.00;0
11:2:18;9;6.380595;-75.470422;0.00;0;1416;-0.390;1.690;0;0;0;0;1.78;100;0.21;0;0.21;0.02;0.112;0.00;0.0000;0.00;0.00;0
11:2:18;8;6.380594;-75.470422;0.00;0;1416;-0.390;1.690;0;0;0;0;1.79;100;0.21;0;0.21;0.02;0.110;0.00;0.0000;0.00;0.00;0
11:2:18;8;6.380594;-75.470422;0.00;0;1416;0.040;0.000;0;0;0;0;1.79;100;0.21;0;0.21;0.02;0.110;0.00;0.0000;0.00;0.00;0
11:2:18;8;6.380594;-75.470422;0.00;0;1416;0.040;0.000;0;0;0;0;1.79;100;0.21;0;0.21;0.02;0.110;0.00;0.0000;0.00;0.00;0
11:2:18;8;6.380594;-75.470422;0.00;0;1416;0.040;0.000;0;0;0;0;1.79;100;0.21;0;0.21;0.02;0.109;0.00;0.0000;0.00;0.00;0
11:2:19;8;6.380594;-75.470422;0.00;0;1416;0.040;0.000;0;0;0;0;1.79;100;0.21;0;0.21;0.02;0.109;0.00;0.0000;0.00;0.00;0
11:2:19;8;6.380594;-75.470422;0.00;0;1416;0.040;0.000;0;0;0;0;1.79;100;0.21;0;0.21;0.02;0.109;0.00;0.0000;0.00;0.00;0
11:2:19;8;6.380593;-75.470422;0.00;0;1416;-0.100;0.090;0;0;0;0;1.79;100;0.21;0;0.21;0.02;0.108;0.00;0.0000;0.00;0.00;0
11:2:19;8;6.380593;-75.470422;0.00;0;1416;-0.100;0.090;0;0;0;0;1.79;100;0.21;0;0.21;0.02;0.107;0.00;0.0000;0.00;0.00;0
11:2:19;8;6.380593;-75.470422;0.00;0;1416;-0.100;0.090;0;0;0;0;1.79;100;0.21;0;0.21;0.02;0.107;0.00;0.0000;0.00;0.00;0
11:2:19;8;6.380593;-75.470422;0.00;0;1416;-0.100;0.090;0;0;0;0;1.79;100;0.21;0;0.21;0.02;0.106;0.00;0.0000;0.00;0.00;0
11:2:19;8;6.380593;-75.470422;0.00;0;1417;-0.100;0.090;0;0;0;0;1.79;100;0.21;0;0.21;0.02;0.105;0.00;0.0000;0.00;0.00;0
11:2:19;8;6.380592;-75.470422;0.00;0;1417;-0.100;0.090;0;0;0;0;1.79;100;0.21;0;0.21;0.02;0.105;0.00;0.0000;0.00;0.00;0
11:2:19;9;6.380592;-75.470423;0.00;0;1417;-0.100;0.090;0;0;0;0;1.78;100;0.21;0;0.21;0.02;0.104;0.00;0.0000;0.00;0.00;0
11:2:19;9;6.380591;-75.470423;0.00;0;1417;-0.100;0.090;0;0;0;0;1.78;100;0.21;0;0.21;0.02;0.103;0.00;0.0000;0.00;0.00;0
11:2:20;9;6.380591;-75.470423;0.00;0;1417;-0.100;0.090;0;0;0;0;1.78;100;0.21;0;0.21;0.02;0.103;0.00;0.0000;0.00;0.00;0
11:2:20;9;6.380591;-75.470423;0.00;0;1417;-0.100;0.090;0;0;0;0;1.78;100;0.21;0;0.21;0.02;0.102;0.00;0.0000;0.00;0.00;0
11:2:20;9;6.380590;-75.470423;0.00;0;1417;-0.100;0.090;0;0;0;0;1.78;100;0.21;0;0.21;0.02;0.101;0.00;0.0000;0.00;0.00;0
11:2:20;9;6.380590;-75.470423;0.00;0;1417;-0.100;0.090;0;0;0;0;1.78;100;0.21;0;0.21;0.02;0.100;0.00;0.0000;0.00;0.00;0
11:2:20;9;6.380590;-75.470423;0.00;0;1417;-0.100;0.090;0;0;0;0;1.78;100;0.21;0;0.21;0.02;0.100;0.00;0.0000;0.00;0.00;0
11:2:20;9;6.380590;-75.470423;0.00;0;1417;-0.100;0.090;0;0;0;0;1.78;100;0.21;0;0.21;0.02;0.099;0.00;0.0000;0.00;0.00;0
11:2:20;9;6.380590;-75.470423;0.00;0;1417;-0.100;0.090;0;0;0;0;1.78;100;0.21;0;0.21;0.02;0.098;0.00;0.0000;0.00;0.00;0
11:2:20;9;6.380590;-75.470423;0.00;0;1417;-0.100;0.090;0;0;0;0;1.78;100;0.21;0;0.21;0.02;0.098;0.00;0.0000;0.00;0.00;0
11:2:20;9;6.380590;-75.470423;0.00;0;1417;-0.100;0.090;0;0;0;0;1.78;100;0.21;0;0.21;0.02;0.097;0.00;0.0000;0.00;0.00;0
